t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;Hydro;hy_th_fatal;Load;Defailance;Exces
192;0.0;989.35;111.65;3.16;0.0;2.68;7287.58;0.0;1200.0;2150.0;1105.0;1479.32;894.0;7932.0;0.0;0.0
193;0.0;1062.13;119.87;0.0;0.0;-0.0;6087.58;0.0;1200.0;2150.0;1275.0;640.0;894.0;7341.0;0.0;0.0
194;0.0;756.61;85.39;0.0;0.0;-0.0;4887.58;0.0;1200.0;2150.0;1275.0;557.0;890.0;6914.0;0.0;0.0
195;0.0;928.24;104.76;0.0;0.0;-0.0;3687.58;0.0;1200.0;2150.0;1190.0;65.0;888.0;6526.0;0.0;0.0
196;0.0;1026.19;115.81;0.0;0.0;0.0;2487.58;0.0;1139.0;2150.0;765.0;0.0;888.0;6084.0;0.0;0.0
197;0.0;1077.41;121.59;-0.0;0.0;-0.0;1348.58;0.0;1200.0;2150.0;425.0;-0.0;887.0;5861.0;0.0;0.0
198;0.0;1093.58;123.42;0.0;0.0;-0.0;148.58;0.0;148.58;2150.0;850.0;510.42;892.0;5768.0;0.0;0.0
199;513.3;1116.05;125.95;-0.0;0.0;0.0;0.0;0.0;-0.0;2150.0;850.0;45.7;922.0;5723.0;0.0;0.0
200;2957.56;1134.02;127.98;0.0;0.0;-0.0;0.0;1200.0;0.0;1930.44;0.0;0.0;938.0;5888.0;0.0;0.0
201;7870.54;1133.12;127.88;0.0;-0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;945.0;6342.0;0.0;2534.54
202;13993.43;1213.1;136.9;0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;950.0;6821.0;0.0;8272.43
203;19065.28;1329.01;149.99;0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;951.0;7129.0;0.0;13166.28
204;22145.06;1676.77;189.23;0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;951.0;7392.0;0.0;16370.06
205;22621.69;1869.96;211.04;0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;950.0;7719.0;0.0;16733.69
206;23159.43;1932.87;218.13;0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;946.0;7341.0;0.0;17715.43
207;23293.86;1847.5;208.5;0.0;0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;944.0;6986.0;0.0;18107.86
208;22658.35;2093.71;236.29;0.0;0.0;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;942.0;6677.0;0.0;18053.35
209;20336.3;2212.33;249.67;0.0;0.0;0.0;8100.0;1200.0;0.0;0.0;0.0;0.0;937.0;6500.0;0.0;16035.3
210;16425.47;2481.9;280.1;-0.0;1.35;0.0;9000.0;1200.0;0.0;0.0;0.0;0.0;931.0;6512.0;0.0;12405.12
211;11072.53;2533.12;285.88;1.15;3.83;0.0;9900.0;1200.0;0.0;0.0;0.0;0.0;928.0;6827.0;0.0;6788.69
212;5621.81;2512.46;283.54;4.41;3.83;0.0;10800.0;1200.0;0.0;0.0;0.0;0.0;912.0;7117.0;0.0;1008.98
213;1759.87;2543.91;287.09;7.67;0.0;0.0;11700.0;551.87;0.0;2150.0;0.0;0.0;905.0;7094.0;0.0;0.0
214;183.32;2394.74;270.26;7.67;0.0;0.0;12113.9;0.0;1166.68;2150.0;0.0;0.0;906.0;7071.0;0.0;0.0
215;0.0;2071.25;233.75;7.67;0.0;3.83;10947.22;0.0;1200.0;2150.0;680.0;444.17;907.0;7690.0;0.0;0.0
216;0.0;1862.78;210.22;3.16;0.0;2.68;9747.22;0.0;1200.0;2150.0;170.0;1399.32;894.0;7889.0;0.0;0.0
217;0.0;2499.87;282.13;0.0;0.0;0.0;8547.22;0.0;1168.0;2150.0;255.0;0.0;890.0;7245.0;0.0;0.0
218;0.0;2429.79;274.21;-0.0;0.0;0.0;7379.22;0.0;1096.0;2150.0;0.0;0.0;890.0;6840.0;0.0;0.0
219;0.0;2166.5;244.5;-0.0;0.0;0.0;6283.22;0.0;1088.0;2150.0;0.0;0.0;886.0;6535.0;0.0;0.0
220;0.0;1940.95;219.05;-0.0;0.0;0.0;5195.22;0.0;1013.0;2150.0;0.0;0.0;886.0;6209.0;0.0;0.0
221;0.0;1799.87;203.13;-0.0;0.0;0.0;4182.22;0.0;1173.0;2150.0;0.0;0.0;892.0;6218.0;0.0;0.0
222;0.0;1666.88;188.12;-0.0;0.0;-0.0;3009.22;0.0;1200.0;2150.0;510.0;8.0;901.0;6624.0;0.0;0.0
223;268.87;1639.93;185.07;0.0;0.0;-0.0;1809.22;0.0;1171.13;2150.0;935.0;0.0;938.0;7288.0;0.0;0.0
224;2199.84;1602.18;180.82;0.0;0.0;-0.0;638.09;0.0;628.16;2150.0;340.0;0.0;963.0;8064.0;0.0;0.0
225;6037.34;1444.93;163.07;0.0;0.0;-0.0;9.93;1144.34;0.0;1290.0;0.0;0.0;970.0;8761.0;0.0;0.0
226;10571.45;1099.87;124.13;0.0;0.0;0.0;868.19;1200.0;0.0;0.0;0.0;0.0;969.0;9186.0;0.0;2378.45
227;15337.77;1063.93;120.07;0.0;-0.0;0.0;1768.19;1200.0;0.0;0.0;0.0;0.0;966.0;9424.0;0.0;6863.77
228;18014.25;904.88;102.12;0.0;0.0;0.0;2668.19;1200.0;0.0;0.0;0.0;0.0;965.0;9623.0;0.0;9163.25
229;21375.11;830.3;93.7;0.0;0.0;0.0;3568.19;1200.0;0.0;0.0;0.0;0.0;960.0;9714.0;0.0;12345.11
230;22462.81;771.89;87.11;0.0;0.0;0.0;4468.19;1200.0;0.0;0.0;0.0;0.0;956.0;9604.0;0.0;13473.81
231;22682.79;773.69;87.31;0.0;0.0;0.0;5368.19;1200.0;0.0;0.0;0.0;0.0;955.0;9520.0;0.0;13778.79
232;21753.97;870.73;98.27;-0.0;-0.0;0.0;6268.19;1200.0;0.0;0.0;0.0;0.0;956.0;9258.0;0.0;13220.97
233;20165.2;869.83;98.17;0.0;1.35;0.0;7168.19;1200.0;0.0;0.0;0.0;0.0;953.0;9010.0;0.0;11874.85
234;16242.15;1130.43;127.57;1.15;3.83;0.0;8068.19;1200.0;0.0;0.0;0.0;0.0;949.0;8865.0;0.0;8380.32
235;10864.77;1246.34;140.66;4.41;3.83;0.0;8968.19;1200.0;0.0;0.0;0.0;0.0;945.0;9031.0;0.0;2961.93
236;5695.14;1339.8;151.2;7.67;-0.0;0.0;9868.19;1200.0;0.0;2090.86;0.0;0.0;927.0;9004.0;0.0;0.0
237;1637.66;1531.2;172.8;7.67;0.0;-0.0;10768.19;0.0;1167.34;2150.0;935.0;0.0;913.0;8507.0;0.0;0.0
238;207.76;1528.5;172.5;7.67;0.0;3.83;9600.85;0.0;1200.0;2150.0;1275.0;719.4;906.0;8163.0;0.0;0.0
239;0.0;1515.02;170.98;3.16;0.0;2.68;8400.85;0.0;1200.0;2150.0;1275.0;1390.32;903.0;8607.0;0.0;0.0
240;0.0;1284.98;145.02;0.0;0.0;-0.0;7200.85;0.0;1200.0;2150.0;1275.0;1701.0;892.0;8648.0;0.0;0.0
241;0.0;1329.01;149.99;0.0;0.0;-0.0;6000.85;0.0;1200.0;2150.0;1275.0;987.0;890.0;7981.0;0.0;0.0
242;0.0;1067.52;120.48;0.0;0.0;-0.0;4800.85;0.0;1200.0;2150.0;1275.0;871.0;889.0;7573.0;0.0;0.0
243;0.0;980.36;110.64;0.0;0.0;-0.0;3600.85;0.0;1200.0;2150.0;1275.0;678.0;886.0;7280.0;0.0;0.0
244;0.0;994.74;112.26;0.0;0.0;-0.0;2400.85;0.0;1200.0;2150.0;1275.0;310.0;885.0;6927.0;0.0;0.0
245;0.0;1125.93;127.07;0.0;0.0;-0.0;1200.85;0.0;1200.0;2150.0;1275.0;84.0;891.0;6853.0;0.0;0.0
246;0.0;1229.27;138.73;0.0;0.0;-0.0;0.85;0.0;0.85;2150.0;1275.0;1453.15;901.0;7148.0;0.0;0.0
247;122.21;1224.78;138.22;0.0;0.0;-0.0;-0.0;0.0;0.0;2150.0;1275.0;1863.79;938.0;7712.0;0.0;0.0
248;2383.16;1116.05;125.95;0.0;0.0;-0.0;0.0;0.0;-0.0;2150.0;1275.0;471.84;962.0;8484.0;0.0;0.0
249;6281.77;930.04;104.96;0.0;0.0;-0.0;0.0;1200.0;0.0;2043.23;0.0;0.0;969.0;9129.0;0.0;0.0
250;10278.14;724.26;81.74;0.0;-0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;967.0;9554.0;0.0;1297.14
251;13724.56;713.48;80.52;0.0;-0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;965.0;9798.0;0.0;4485.56
252;15679.97;859.05;96.95;0.0;-0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;964.0;10021.0;0.0;6378.97
253;17342.07;823.11;92.89;0.0;-0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;959.0;10099.0;0.0;7918.07
254;18332.0;936.33;105.67;0.0;-0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;955.0;9985.0;0.0;9144.0
255;18918.62;969.58;109.42;0.0;-0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;955.0;9961.0;0.0;9791.62
256;18209.79;1155.59;130.41;0.0;-0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;955.0;9724.0;0.0;9526.79
257;16938.77;1397.31;157.69;0.0;1.35;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;952.0;9513.0;0.0;8731.41
258;13443.47;1540.18;173.82;1.15;3.83;0.0;8100.0;1200.0;0.0;0.0;0.0;0.0;948.0;9343.0;0.0;5558.63
259;8506.05;1628.24;183.76;4.41;3.83;0.0;9000.0;1200.0;0.0;0.0;0.0;0.0;944.0;9419.0;0.0;639.21
260;4888.53;1748.65;197.35;7.67;0.0;0.0;9900.0;608.53;0.0;2150.0;0.0;0.0;926.0;9302.0;0.0;0.0
261;1491.0;1781.0;201.0;7.67;0.0;3.83;10356.4;0.0;1200.0;2150.0;1020.0;11.16;912.0;8770.0;0.0;0.0
262;158.88;1530.3;172.7;3.16;0.0;2.68;9156.4;0.0;1200.0;2150.0;1275.0;1046.44;905.0;8441.0;0.0;0.0
263;0.0;1582.42;178.58;0.0;0.0;-0.0;7956.4;0.0;1200.0;2150.0;1275.0;1598.0;902.0;8886.0;0.0;0.0
264;0.0;1229.27;138.73;0.0;0.0;-0.0;6756.4;0.0;1200.0;2150.0;1275.0;2003.0;891.0;8887.0;0.0;0.0
265;0.0;1298.46;146.54;0.0;0.0;-0.0;5556.4;0.0;1200.0;2150.0;1275.0;1136.0;888.0;8094.0;0.0;0.0
266;0.0;1025.29;115.71;0.0;0.0;-0.0;4356.4;0.0;1200.0;2150.0;1275.0;1029.0;887.0;7682.0;0.0;0.0
267;0.0;843.78;95.22;0.0;0.0;-0.0;3156.4;0.0;1200.0;2150.0;1275.0;937.0;884.0;7385.0;0.0;0.0
268;0.0;684.72;77.28;0.0;0.0;-0.0;1956.4;0.0;1200.0;2150.0;1275.0;762.0;883.0;7032.0;0.0;0.0
269;0.0;513.09;57.91;0.0;0.0;-0.0;756.4;0.0;756.4;2150.0;1275.0;1316.6;889.0;6958.0;0.0;0.0
270;0.0;425.93;48.07;0.0;0.0;-0.0;0.0;0.0;-0.0;2150.0;1275.0;2446.0;898.0;7243.0;0.0;0.0
271;183.32;451.09;50.91;0.0;0.0;-0.0;-0.0;0.0;0.0;2150.0;1275.0;2751.68;935.0;7797.0;0.0;0.0
272;1808.76;696.41;78.59;0.0;0.0;-0.0;-0.0;0.0;0.0;2150.0;425.0;2463.24;959.0;8581.0;0.0;0.0
273;5829.58;709.89;80.11;0.0;0.0;-0.0;0.0;508.58;0.0;2150.0;0.0;0.0;966.0;9227.0;0.0;0.0
274;9984.83;762.0;86.0;0.0;0.0;0.0;381.43;1200.0;0.0;0.0;0.0;0.0;964.0;9666.0;0.0;930.83
275;14127.86;877.02;98.98;0.0;0.0;0.0;1281.43;1200.0;0.0;0.0;0.0;0.0;962.0;9927.0;0.0;4938.86
276;16327.7;848.27;95.73;0.0;0.0;0.0;2181.43;1200.0;0.0;0.0;0.0;0.0;961.0;10155.0;0.0;6877.7
277;16999.87;930.04;104.96;0.0;0.0;0.0;3081.43;1200.0;0.0;0.0;0.0;0.0;956.0;10231.0;0.0;7559.87
278;17940.92;1051.35;118.65;0.0;0.0;0.0;3981.43;1200.0;0.0;0.0;0.0;0.0;952.0;10114.0;0.0;8748.92
279;19847.45;1222.08;137.92;-0.0;0.0;0.0;4881.43;1200.0;0.0;0.0;0.0;0.0;951.0;10097.0;0.0;10861.45
280;19211.94;1338.0;151.0;0.0;-0.0;0.0;5781.43;1200.0;0.0;0.0;0.0;0.0;952.0;9859.0;0.0;10593.94
281;18332.0;1317.33;148.67;0.0;1.35;0.0;6681.43;1200.0;0.0;0.0;0.0;0.0;949.0;9642.0;0.0;9903.65
282;14775.59;1370.35;154.65;1.15;3.83;0.0;7581.43;1200.0;0.0;0.0;0.0;0.0;945.0;9460.0;0.0;6581.76
283;10045.94;1280.49;144.51;4.41;3.83;0.0;8481.43;1200.0;0.0;0.0;0.0;0.0;941.0;9509.0;0.0;1699.1
284;5438.49;1665.98;188.02;7.67;0.0;-0.0;9381.43;991.49;0.0;2150.0;0.0;0.0;923.0;9374.0;0.0;0.0
285;1625.44;1726.19;194.81;7.67;0.0;3.83;10125.05;0.0;1200.0;2150.0;1020.0;0.73;910.0;8831.0;0.0;0.0
286;171.1;1575.23;177.77;3.16;0.0;2.68;8925.05;0.0;1200.0;2150.0;1275.0;1043.22;903.0;8498.0;0.0;0.0
287;0.0;1527.6;172.4;0.0;0.0;-0.0;7725.05;0.0;1200.0;2150.0;1275.0;1715.0;900.0;8940.0;0.0;0.0
288;0.0;1397.31;157.69;0.0;0.0;-0.0;6525.05;0.0;1200.0;2150.0;1275.0;1857.0;889.0;8926.0;0.0;0.0
289;0.0;1382.03;155.97;0.0;0.0;-0.0;5325.05;0.0;1200.0;2150.0;1275.0;970.0;890.0;8023.0;0.0;0.0
290;0.0;1205.91;136.09;0.0;0.0;-0.0;4125.05;0.0;1200.0;2150.0;1275.0;674.0;889.0;7530.0;0.0;0.0
291;0.0;1148.4;129.6;0.0;0.0;-0.0;2925.05;0.0;1200.0;2150.0;1275.0;390.0;885.0;7178.0;0.0;0.0
292;0.0;1064.83;120.17;0.0;0.0;-0.0;1725.05;0.0;1200.0;2150.0;1275.0;79.0;885.0;6774.0;0.0;0.0
293;0.0;1060.34;119.66;0.0;0.0;-0.0;525.05;0.0;525.05;2150.0;1275.0;599.95;890.0;6620.0;0.0;0.0
294;0.0;1043.26;117.74;-0.0;0.0;0.0;0.0;0.0;-0.0;2150.0;1275.0;1217.0;901.0;6704.0;0.0;0.0
295;256.65;1051.35;118.65;0.0;0.0;-0.0;0.0;0.0;-0.0;2150.0;1275.0;1058.35;937.0;6847.0;0.0;0.0
296;2309.83;1077.41;121.59;0.0;0.0;-0.0;0.0;26.83;0.0;2150.0;680.0;0.0;961.0;7273.0;0.0;0.0
297;7149.48;1011.81;114.19;0.0;0.0;0.0;20.12;1200.0;0.0;0.0;0.0;0.0;969.0;7863.0;0.0;181.48
298;12685.74;1070.22;120.78;0.0;-0.0;0.0;920.12;1200.0;0.0;0.0;0.0;0.0;967.0;8463.0;0.0;5180.74
299;17390.96;1311.94;148.06;0.0;0.0;0.0;1820.12;1200.0;0.0;0.0;0.0;0.0;965.0;8765.0;0.0;9850.96
300;20702.94;1565.34;176.66;0.0;0.0;0.0;2720.12;1200.0;0.0;0.0;0.0;0.0;964.0;8966.0;0.0;13242.94
301;20874.04;1766.63;199.37;0.0;0.0;0.0;3620.12;1200.0;0.0;0.0;0.0;0.0;959.0;9192.0;0.0;13407.04
302;22365.04;1683.96;190.04;0.0;0.0;0.0;4520.12;1200.0;0.0;0.0;0.0;0.0;954.0;8940.0;0.0;15053.04
303;23550.51;1878.05;211.95;0.0;0.0;0.0;5420.12;1200.0;0.0;0.0;0.0;0.0;954.0;8809.0;0.0;16585.51
304;22756.12;1909.5;215.5;0.0;0.0;0.0;6320.12;1200.0;0.0;0.0;0.0;0.0;954.0;8549.0;0.0;16086.12
305;20654.05;2007.45;226.55;0.0;0.0;0.0;7220.12;1200.0;0.0;0.0;0.0;0.0;951.0;8324.0;0.0;14315.05
306;16853.22;1977.79;223.21;-0.0;1.35;0.0;8120.12;1200.0;0.0;0.0;0.0;0.0;948.0;8201.0;0.0;10599.87
307;11732.48;2177.28;245.72;1.15;3.83;0.0;9020.12;1200.0;0.0;0.0;0.0;0.0;944.0;8215.0;0.0;5680.65
308;5964.01;2186.27;246.73;4.41;3.83;0.0;9920.12;1200.0;0.0;0.0;0.0;0.0;925.0;8116.0;0.0;2.18
309;1820.98;2024.52;228.48;7.67;0.0;0.0;10820.12;0.0;592.02;2150.0;0.0;0.0;912.0;7728.0;0.0;0.0
310;158.88;1999.36;225.64;7.67;0.0;0.0;10228.1;0.0;1197.12;2150.0;1020.0;0.0;905.0;7656.0;0.0;0.0
311;0.0;1979.59;223.41;7.67;0.0;3.83;9030.98;0.0;1200.0;2150.0;1190.0;642.17;902.0;8291.0;0.0;0.0
312;0.0;2009.25;226.75;3.16;0.0;2.68;7830.98;0.0;1200.0;2150.0;1275.0;635.32;891.0;8390.0;0.0;0.0
313;0.0;2197.95;248.05;0.0;0.0;0.0;6630.98;0.0;1156.0;2150.0;1020.0;0.0;890.0;7662.0;0.0;0.0
314;0.0;1939.16;218.84;-0.0;0.0;0.0;5474.98;0.0;1171.0;2150.0;850.0;0.0;889.0;7218.0;0.0;0.0
315;0.0;1795.38;202.62;-0.0;0.0;-0.0;4303.98;0.0;1200.0;2150.0;595.0;14.0;886.0;6843.0;0.0;0.0
316;0.0;1807.06;203.94;0.0;0.0;0.0;3103.98;0.0;1193.0;2150.0;170.0;0.0;885.0;6409.0;0.0;0.0
317;0.0;1728.89;195.11;-0.0;0.0;-0.0;1910.98;0.0;1200.0;2150.0;0.0;12.0;891.0;6177.0;0.0;0.0
318;0.0;1571.63;177.37;0.0;0.0;-0.0;710.98;0.0;586.0;2150.0;680.0;0.0;901.0;6066.0;0.0;0.0
319;366.64;1384.73;156.27;0.0;0.0;-0.0;124.98;0.0;29.36;2150.0;935.0;0.0;937.0;5959.0;0.0;0.0
320;2749.8;1322.72;149.28;-0.0;0.0;0.0;95.62;1174.8;0.0;2150.0;0.0;0.0;961.0;6158.0;0.0;0.0
321;8066.08;1428.76;161.24;0.0;-0.0;0.0;976.72;1200.0;0.0;0.0;0.0;0.0;969.0;6625.0;0.0;2800.08
322;15007.8;1429.66;161.34;0.0;0.0;0.0;1876.72;1200.0;0.0;0.0;0.0;0.0;967.0;7149.0;0.0;9216.8
323;20764.05;1383.83;156.17;0.0;0.0;0.0;2776.72;1200.0;0.0;0.0;0.0;0.0;965.0;7522.0;0.0;14547.05
324;24625.99;1417.08;159.92;0.0;0.0;0.0;3676.72;1200.0;0.0;0.0;0.0;0.0;964.0;7785.0;0.0;18181.99
325;26874.71;1417.08;159.92;0.0;0.0;0.0;4576.72;1200.0;0.0;0.0;0.0;0.0;959.0;8127.0;0.0;20083.71
326;28157.95;1351.48;152.52;0.0;0.0;0.0;5476.72;1200.0;0.0;0.0;0.0;0.0;955.0;7783.0;0.0;21633.95
327;28329.05;1431.45;161.55;0.0;0.0;0.0;6376.72;1200.0;0.0;0.0;0.0;0.0;955.0;7514.0;0.0;22163.05
328;27082.47;1588.71;179.29;0.0;0.0;0.0;7276.72;1200.0;0.0;0.0;0.0;0.0;955.0;7241.0;0.0;21364.47
329;24735.98;1580.62;178.38;0.0;0.0;0.0;8176.72;1200.0;0.0;0.0;0.0;0.0;951.0;7073.0;0.0;19172.98
330;20348.52;1566.24;176.76;-0.0;1.35;0.0;9076.72;1200.0;0.0;0.0;0.0;0.0;948.0;7054.0;0.0;14784.17
331;13895.66;1630.04;183.96;1.15;3.83;0.0;9976.72;1200.0;0.0;0.0;0.0;0.0;944.0;7225.0;0.0;8224.82
332;7173.92;1571.63;177.37;4.41;3.83;0.0;10876.72;1200.0;0.0;0.0;0.0;0.0;925.0;7403.0;0.0;1241.09
333;2163.18;1570.73;177.27;7.67;0.0;0.0;11776.72;0.0;354.82;2150.0;0.0;0.0;912.0;7328.0;0.0;0.0
334;171.1;1657.0;187.0;7.67;0.0;3.83;11421.9;0.0;1200.0;2150.0;1020.0;40.07;905.0;7334.0;0.0;0.0
335;0.0;1760.34;198.66;3.16;0.0;2.68;10221.9;0.0;1200.0;2150.0;0.0;1717.32;902.0;7931.0;0.0;0.0
336;0.0;1508.73;170.27;0.0;0.0;-0.0;9021.9;0.0;1200.0;2150.0;1275.0;870.0;891.0;8065.0;0.0;0.0
337;0.0;1471.89;166.11;3.83;0.0;3.26;1200.0;0.0;-0.0;2150.0;1275.0;1962.74;893.0;7922.0;0.0;0.0
338;0.0;1056.74;119.26;0.0;0.0;-0.0;1200.0;0.0;1200.0;2150.0;1275.0;735.0;889.0;7425.0;0.0;0.0
339;0.0;849.17;95.83;0.0;0.0;-0.0;0.0;0.0;-0.0;2150.0;1275.0;1808.0;888.0;7066.0;0.0;0.0
340;0.0;816.82;92.18;0.0;0.0;-0.0;0.0;0.0;-0.0;2150.0;1275.0;1430.0;887.0;6651.0;0.0;0.0
341;0.0;778.18;87.82;0.0;0.0;-0.0;0.0;0.0;-0.0;2150.0;1275.0;1307.0;886.0;6484.0;0.0;0.0
342;0.0;725.16;81.84;0.0;0.0;-0.0;0.0;0.0;-0.0;2150.0;1275.0;1446.0;891.0;6569.0;0.0;0.0
343;391.08;706.29;79.71;0.0;0.0;-0.0;-0.0;0.0;0.0;2150.0;1275.0;1191.92;922.0;6716.0;0.0;0.0
344;2933.12;772.79;87.21;0.0;0.0;-0.0;0.0;1044.12;0.0;2150.0;1275.0;0.0;937.0;7111.0;0.0;0.0
345;8359.39;720.67;81.33;0.0;0.0;0.0;783.09;1200.0;0.0;0.0;0.0;0.0;944.0;7686.0;0.0;1219.39
346;15704.41;781.77;88.23;0.0;0.0;0.0;1683.09;1200.0;0.0;0.0;0.0;0.0;949.0;8246.0;0.0;8077.41
347;22083.95;778.18;87.82;0.0;0.0;0.0;2583.09;1200.0;0.0;0.0;0.0;0.0;950.0;8501.0;0.0;14198.95
348;26007.0;733.25;82.75;0.0;0.0;0.0;3483.09;1200.0;0.0;0.0;0.0;0.0;950.0;8671.0;0.0;17902.0
349;28170.17;710.78;80.22;0.0;0.0;0.0;4383.09;1200.0;0.0;0.0;0.0;0.0;949.0;8874.0;0.0;19836.17
350;30076.7;770.09;86.91;0.0;0.0;0.0;5283.09;1200.0;0.0;0.0;0.0;0.0;944.0;8597.0;0.0;22080.7
351;30272.24;790.76;89.24;0.0;0.0;0.0;6183.09;1200.0;0.0;0.0;0.0;0.0;943.0;8414.0;0.0;22481.24
352;28610.14;882.41;99.59;0.0;0.0;0.0;7083.09;1200.0;0.0;0.0;0.0;0.0;941.0;8128.0;0.0;21205.14
353;25395.93;948.91;107.09;-0.0;198.3;0.0;7983.09;1200.0;0.0;0.0;0.0;0.0;936.0;7900.0;0.0;18089.63
354;20788.49;1054.05;118.95;168.56;571.42;0.0;8883.09;1200.0;0.0;0.0;0.0;0.0;930.0;7798.0;0.0;13322.07
355;14188.97;1002.83;113.17;654.26;571.42;0.0;9783.09;1200.0;0.0;0.0;0.0;0.0;928.0;7892.0;0.0;6569.55
356;7088.37;947.11;106.89;1139.97;3.37;0.0;10683.09;1200.0;0.0;0.0;0.0;0.0;912.0;7851.0;0.0;0.0
357;2285.39;956.1;107.9;1142.84;0.0;-0.0;11583.09;188.39;0.0;2150.0;1275.0;0.0;904.0;7490.0;0.0;0.0
358;158.88;1064.83;120.17;1142.84;0.0;545.12;11724.38;0.0;1200.0;2150.0;1275.0;0.0;906.0;7420.0;0.0;0.0
359;0.0;969.58;109.42;501.52;0.0;426.29;10524.38;0.0;1200.0;2150.0;1275.0;1008.71;906.0;8045.0;0.0;0.0
360;0.0;940.82;106.18;0.0;0.0;-0.0;9324.38;0.0;1200.0;2150.0;1275.0;1630.0;893.0;8195.0;0.0;0.0
361;0.0;1031.58;116.42;0.0;0.0;-0.0;8124.38;0.0;1200.0;2150.0;1275.0;851.0;891.0;7515.0;0.0;0.0
362;0.0;785.37;88.63;0.0;0.0;-0.0;6924.38;0.0;1200.0;2150.0;1275.0;687.0;887.0;7073.0;0.0;0.0
363;0.0;601.16;67.84;0.0;0.0;-0.0;5724.38;0.0;1200.0;2150.0;1275.0;519.0;885.0;6698.0;0.0;0.0
364;0.0;573.3;64.7;0.0;0.0;-0.0;4524.38;0.0;1200.0;2150.0;1275.0;112.0;885.0;6260.0;0.0;0.0
365;0.0;578.69;65.31;-0.0;0.0;0.0;3324.38;0.0;1070.0;2150.0;1275.0;0.0;885.0;6024.0;0.0;0.0
366;0.0;580.49;65.51;-0.0;0.0;0.0;2254.38;0.0;966.0;2150.0;1275.0;0.0;889.0;5926.0;0.0;0.0
367;391.08;610.14;68.86;0.0;0.0;-0.0;1288.38;0.0;418.92;2150.0;1275.0;0.0;919.0;5833.0;0.0;0.0
368;2957.56;576.0;65.0;0.0;0.0;-0.0;869.46;1200.0;0.0;2150.0;532.44;0.0;934.0;6015.0;0.0;0.0
369;8347.17;598.46;67.54;0.0;0.0;0.0;1769.46;1200.0;0.0;0.0;0.0;0.0;941.0;6479.0;0.0;2275.17
370;16034.39;539.15;60.85;0.0;0.0;0.0;2669.46;1200.0;0.0;0.0;0.0;0.0;946.0;6980.0;0.0;9400.39
371;22389.48;594.87;67.13;0.0;0.0;0.0;3569.46;1200.0;0.0;0.0;0.0;0.0;947.0;7328.0;0.0;15470.48
372;26789.16;706.29;79.71;0.0;0.0;0.0;4469.46;1200.0;0.0;0.0;0.0;0.0;947.0;7579.0;0.0;19743.16
373;29074.55;764.7;86.3;0.0;0.0;0.0;5369.46;1200.0;0.0;0.0;0.0;0.0;946.0;7917.0;0.0;21754.55
374;30602.22;721.57;81.43;0.0;0.0;0.0;6269.46;1200.0;0.0;0.0;0.0;0.0;942.0;7567.0;0.0;23580.22
375;30198.91;703.6;79.4;0.0;0.0;0.0;7169.46;1200.0;0.0;0.0;0.0;0.0;940.0;7279.0;0.0;23442.91
376;28683.47;789.86;89.14;0.0;0.0;0.0;8069.46;1200.0;0.0;0.0;0.0;0.0;938.0;7005.0;0.0;22295.47
377;25041.51;813.22;91.78;0.0;0.0;0.0;8969.46;1200.0;0.0;0.0;0.0;0.0;933.0;6848.0;0.0;18831.51
378;20544.06;916.56;103.44;-0.0;201.68;0.0;9869.46;1200.0;0.0;0.0;0.0;0.0;928.0;6854.0;0.0;14236.38
379;14201.19;1001.93;113.07;171.43;571.42;0.0;10769.46;1200.0;0.0;0.0;0.0;0.0;925.0;7074.0;0.0;7395.77
380;7283.91;991.14;111.86;657.13;571.42;0.0;11669.46;1200.0;0.0;0.0;0.0;0.0;909.0;7286.0;0.0;238.5
381;2309.83;965.98;109.02;1142.84;0.0;-0.0;12569.46;478.83;0.0;2150.0;1275.0;0.0;901.0;7232.0;0.0;0.0
382;195.54;976.77;110.23;1142.84;0.0;436.46;12928.59;0.0;1200.0;2150.0;1275.0;0.0;903.0;7247.0;0.0;0.0
383;0.0;859.05;96.95;629.36;0.0;534.95;11728.59;0.0;1200.0;2150.0;1275.0;829.05;904.0;7849.0;0.0;0.0
384;0.0;797.05;89.95;0.0;0.0;-0.0;10528.59;0.0;1200.0;2150.0;1275.0;1604.0;891.0;8007.0;0.0;0.0
